Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority
311,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
310,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
309,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
308,Maharashtra,NARESH GANPAT MHASKE,THANE,147000000,Maharashtra,NARESH GANPAT MHASKE,THANE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
307,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,FATEHPUR,147000000,Uttar Pradesh,NARESH CHANDRA UTTAM PATEL,FATEHPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
306,Maharashtra,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,147000000,Maharashtra,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
90,Odisha,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000,Odisha,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
89,Rajasthan,BHUPENDER YADAV,ALWAR,147000000,Rajasthan,BHUPENDER YADAV,ALWAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
88,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
87,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
86,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
339,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
338,Maharashtra,Prataprao Jadhav,BULDHANA,147000000,Maharashtra,Prataprao Jadhav,BULDHANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
6,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
336,West Bengal,Prasun Banerjee,HOWRAH,147000000,West Bengal,Prasun Banerjee,HOWRAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
334,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
332,Odisha,PRADEEP PUROHIT,BARGARH,147000000,Odisha,PRADEEP PUROHIT,BARGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
331,Bihar,Pradeep Kumar Singh,ARARIA,147000000,Bihar,Pradeep Kumar Singh,ARARIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
330,Assam,Pradan Baruah,LAKHIMPUR,147000000,Assam,Pradan Baruah,LAKHIMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
329,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
351,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
7,Uttar Pradesh,ADITYA YADAV,BADAUN,147000000,Uttar Pradesh,ADITYA YADAV,BADAUN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
349,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),147000000,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
348,Andhra Pradesh,Putta Mahesh Kumar,ELURU,147000000,Andhra Pradesh,Putta Mahesh Kumar,ELURU,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
347,Uttar Pradesh,PUSHPENDRA SAROJ,KAUSHAMBI(SC),147000000,Uttar Pradesh,PUSHPENDRA SAROJ,KAUSHAMBI(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
346,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),147000000,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
345,West Bengal,Prof Sougata Ray,DUM DUM,147000000,West Bengal,Prof Sougata Ray,DUM DUM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
344,Karnataka,PRIYANKA SATISH JARKIHOLI,CHIKKODI,147000000,Karnataka,PRIYANKA SATISH JARKIHOLI,CHIKKODI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
342,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),147000000,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
100,Karnataka,CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,147000000,Karnataka,CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
97,Madhya Pradesh,BUNTY VIVEK SAHU,CHHINDWARA,147000000,Madhya Pradesh,BUNTY VIVEK SAHU,CHHINDWARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
95,Rajasthan,BRIJENDRA SINGH OLA,JHUNJHUNU,147000000,Rajasthan,BRIJENDRA SINGH OLA,JHUNJHUNU,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
94,Andaman And Nicobar Islands,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,147000000,Andaman And Nicobar Islands,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
93,Tripura,BIPLAB KUMAR DEB,TRIPURA WEST,147000000,Tripura,BIPLAB KUMAR DEB,TRIPURA WEST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
92,Assam,BIJULI KALITA MEDHI,GUWAHATI,147000000,Assam,BIJULI KALITA MEDHI,GUWAHATI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
91,Jharkhand,Bidyut Baran Mahato,JAMSHEDPUR,147000000,Jharkhand,Bidyut Baran Mahato,JAMSHEDPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
372,West Bengal,Raju Bista,DARJEELING,147000000,West Bengal,Raju Bista,DARJEELING,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
371,Gujarat,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,147000000,Gujarat,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
369,Uttar Pradesh,Rajkumar Chahar,FATEHPUR SIKRI,147000000,Uttar Pradesh,Rajkumar Chahar,FATEHPUR SIKRI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
368,Bihar,Rajiv Ranjan (Lalan) Singh,MUNGER,147000000,Bihar,Rajiv Ranjan (Lalan) Singh,MUNGER,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
367,Bihar,Rajiv Pratap Rudy,SARAN,147000000,Bihar,Rajiv Pratap Rudy,SARAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
366,Gujarat,Rajeshbhai Naranbhai Chudasama,JUNAGADH,147000000,Gujarat,Rajeshbhai Naranbhai Chudasama,JUNAGADH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
365,Bihar,RAJESH VERMA,KHAGARIA,147000000,Bihar,RAJESH VERMA,KHAGARIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
364,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,147000000,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
363,Uttar Pradesh,RAJEEV RAI,GHOSI,147000000,Uttar Pradesh,RAJEEV RAI,GHOSI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
