Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,statistical_risk,statistical_alert,robust_z_score,statistical_percentile,peer_risk,peer_alert,peer_confidence,peer_ratio,peer_deviation_pct,peer_median,peer_group,peer_count,ml_risk,financial_risk,peer_confidence_multiplier,adjusted_peer_risk,statistical_multiplier,adjusted_statistical_risk,quality_risk,unified_risk_score,unified_risk_level,investigation_priority,risk_signals,unified_explanation,recommended_action,alert_status,risk_rank,ml_component_score,peer_component_score,financial_component_score,statistical_component_score,quality_component_score
55,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),147000000,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_SC,17.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,463,0.0,0.0,0.0,0.0,0.0
54,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,462,0.0,0.0,0.0,0.0,0.0
53,Telangana,Asaduddin Owaisi,HYDERABAD,147000000,Telangana,Asaduddin Owaisi,HYDERABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Telangana_GENERAL,14.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,461,0.0,0.0,0.0,0.0,0.0
436,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,1.0,0.0,147000000.0,Punjab_SC,4.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,460,0.0,0.0,0.0,0.0,0.0
435,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,459,0.0,0.0,0.0,0.0,0.0
434,Haryana,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,147000000,Haryana,Shri Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Haryana_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,458,0.0,0.0,0.0,0.0,0.0
433,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,457,0.0,0.0,0.0,0.0,0.0
432,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Gujarat_GENERAL,20.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,456,0.0,0.0,0.0,0.0,0.0
431,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,455,0.0,0.0,0.0,0.0,0.0
430,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,454,0.0,0.0,0.0,0.0,0.0
429,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,453,0.0,0.0,0.0,0.0,0.0
428,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Punjab_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,452,0.0,0.0,0.0,0.0,0.0
427,West Bengal,Shatrughan Sinha,ASANSOL,147000000,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_GENERAL,30.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,451,0.0,0.0,0.0,0.0,0.0
426,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,450,0.0,0.0,0.0,0.0,0.0
425,Madhya Pradesh,Shankar Lalwani,INDORE,147000000,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Madhya Pradesh_GENERAL,19.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,449,0.0,0.0,0.0,0.0,0.0
424,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Bihar_SC,6.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,448,0.0,0.0,0.0,0.0,0.0
446,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Punjab_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,479,0.0,0.0,0.0,0.0,0.0
444,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,1.0,0.0,147000000.0,Jharkhand_GENERAL,8.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,478,0.0,0.0,0.0,0.0,0.0
443,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Odisha_GENERAL,13.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,477,0.0,0.0,0.0,0.0,0.0
441,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Karnataka_GENERAL,21.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,476,0.0,0.0,0.0,0.0,0.0
440,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_SC,17.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,475,0.0,0.0,0.0,0.0,0.0
439,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,1.0,0.0,147000000.0,Rajasthan_SC,4.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,474,0.0,0.0,0.0,0.0,0.0
438,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,1.0,0.0,147000000.0,Madhya Pradesh_SC,4.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,473,0.0,0.0,0.0,0.0,0.0
437,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Gujarat_GENERAL,20.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,472,0.0,0.0,0.0,0.0,0.0
3,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Bihar_GENERAL,34.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,471,0.0,0.0,0.0,0.0,0.0
66,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Odisha_GENERAL,13.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,470,0.0,0.0,0.0,0.0,0.0
65,West Bengal,BAG MITALI,ARAMBAG(SC),147000000,West Bengal,BAG MITALI,ARAMBAG(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,West Bengal_SC,10.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,469,0.0,0.0,0.0,0.0,0.0
64,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Maharashtra_GENERAL,39.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,468,0.0,0.0,0.0,0.0,0.0
63,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,467,0.0,0.0,0.0,0.0,0.0
60,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_GENERAL,63.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,466,0.0,0.0,0.0,0.0,0.0
59,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,LOW,1.0,0.0,147000000.0,Odisha_SC,3.0,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,465,0.0,0.0,0.0,0.0,0.0
56,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Bihar_GENERAL,34.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,464,0.0,0.0,0.0,0.0,0.0
40,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Uttar Pradesh_SC,17.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,495,0.0,0.0,0.0,0.0,0.0
38,Odisha,ANITA SUBHADARSHINI,ASKA,147000000,Odisha,ANITA SUBHADARSHINI,ASKA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,HIGH,1.0,0.0,147000000.0,Odisha_GENERAL,13.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,494,0.0,0.0,0.0,0.0,0.0
37,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,NORMAL,0.0,36.1624,0.0,NORMAL,MEDIUM,0.9875,-1.2511,148862430.555,Madhya Pradesh_ST,6.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,LOW,ROUTINE,[],"Allocation of ₹147,000,000.00 shows no strong combined anomaly signal. Routine monitoring is recommended.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,493,0.0,0.0,0.0,0.0,0.0
