Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,robust_z_score,standard_z_score,global_percentile,iqr_upper_fence,iqr_outlier,statistical_alert_level,deviation_category,statistical_explanation
42,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
41,Kerala,Anto Antony,PATHANAMTHITTA,147000000,Kerala,Anto Antony,PATHANAMTHITTA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
21,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
500,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
499,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
498,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
495,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
537,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
492,Bihar,SUDAMA PRASAD,ARRAH,147000000,Bihar,SUDAMA PRASAD,ARRAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
490,Bihar,Smt Veena Devi,VAISHALI,147000000,Bihar,Smt Veena Devi,VAISHALI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
489,Maharashtra,Smt Supriya Sadanand Sule,BARAMATI,147000000,Maharashtra,Smt Supriya Sadanand Sule,BARAMATI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
488,West Bengal,Smt Satabdi Roy (Banerjee),BIRBHUM,147000000,West Bengal,Smt Satabdi Roy (Banerjee),BIRBHUM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
487,Odisha,Smt Sangeeta Kumari Singh Deo,BOLANGIR,147000000,Odisha,Smt Sangeeta Kumari Singh Deo,BOLANGIR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
486,Madhya Pradesh,Smt Sandhya Ray,BHIND(SC),147000000,Madhya Pradesh,Smt Sandhya Ray,BHIND(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
485,West Bengal,Smt Sajda Ahmed,ULUBERIA,147000000,West Bengal,Smt Sajda Ahmed,ULUBERIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
484,Tamil Nadu,Smt S Jothimani,KARUR,147000000,Tamil Nadu,Smt S Jothimani,KARUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
482,Gujarat,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000,Gujarat,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
480,Uttar Pradesh,Smt Hema Malini,MATHURA,147000000,Uttar Pradesh,Smt Hema Malini,MATHURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
522,Karnataka,V. SOMANNA,TUMKUR,147000000,Karnataka,V. SOMANNA,TUMKUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
520,Uttar Pradesh,UTKARSH VERMA MADHUR,KHERI,147000000,Uttar Pradesh,UTKARSH VERMA MADHUR,KHERI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
519,Rajasthan,UMMEDA RAM BENIWAL,BARMER,147000000,Rajasthan,UMMEDA RAM BENIWAL,BARMER,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
518,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,147000000,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
517,Uttarakhand,TRIVENDRA SINGH RAWAT,HARDWAR,147000000,Uttarakhand,TRIVENDRA SINGH RAWAT,HARDWAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
20,Manipur,ALFRED KANNGAM S ARTHUR,OUTER MANIPUR(ST),147000000,Manipur,ALFRED KANNGAM S ARTHUR,OUTER MANIPUR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
19,Uttar Pradesh,AKSHAYA YADAV,FIROZABAD,147000000,Uttar Pradesh,AKSHAYA YADAV,FIROZABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
18,Uttar Pradesh,AKHILESH YADAV,KANNAUJ,147000000,Uttar Pradesh,AKHILESH YADAV,KANNAUJ,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
17,Uttar Pradesh,AJENDRA SINGH LODHI,HAMIRPUR_UP,147000000,Uttar Pradesh,AJENDRA SINGH LODHI,HAMIRPUR_UP,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
16,Uttarakhand,Ajay Tamta,ALMORA(SC),147000000,Uttarakhand,Ajay Tamta,ALMORA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
15,Bihar,Ajay Kumar Mandal,BHAGALPUR,147000000,Bihar,Ajay Kumar Mandal,BHAGALPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
14,Uttarakhand,Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,147000000,Uttarakhand,Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
13,Jammu And Kashmir,AGA SYED RUHULLAH MEHDI,SRINAGAR,147000000,Jammu And Kashmir,AGA SYED RUHULLAH MEHDI,SRINAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
4,West Bengal,ABHIJIT GANGOPADHYAY,TAMLUK,147000000,West Bengal,ABHIJIT GANGOPADHYAY,TAMLUK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
9,Kerala,Adv Dean Kuriakose,IDUKKI,147000000,Kerala,Adv Dean Kuriakose,IDUKKI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
8,Kerala,Adv Adoor Prakash,ATTINGAL,147000000,Kerala,Adv Adoor Prakash,ATTINGAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
506,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,147000000,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
505,Telangana,SURESH KUMAR SHETKAR,ZAHIRABAD,147000000,Telangana,SURESH KUMAR SHETKAR,ZAHIRABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
503,Kerala,SURESH GOPI,THRISSUR,147000000,Kerala,SURESH GOPI,THRISSUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
501,Bihar,Sunil Kumar,VALMIKI NAGAR,147000000,Bihar,Sunil Kumar,VALMIKI NAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
36,Maharashtra,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,147000000,Maharashtra,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
35,Uttarakhand,ANIL BALUNI,GARHWAL,147000000,Uttarakhand,ANIL BALUNI,GARHWAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
34,Manipur,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,147000000,Manipur,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
32,Tamil Nadu,Andimuthu Raja,NILGIRIS(SC),147000000,Tamil Nadu,Andimuthu Raja,NILGIRIS(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
31,Odisha,ANANTA NAYAK,KEONJHAR(ST),147000000,Odisha,ANANTA NAYAK,KEONJHAR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
30,Uttar Pradesh,ANAND KUMAR,BAHRAICH(SC),147000000,Uttar Pradesh,ANAND KUMAR,BAHRAICH(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
29,Uttar Pradesh,ANAND BHADAURIYA,DHAURAHRA,147000000,Uttar Pradesh,ANAND BHADAURIYA,DHAURAHRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
28,Punjab,AMRINDER SINGH RAJA WARRING,LUDHIANA,147000000,Punjab,AMRINDER SINGH RAJA WARRING,LUDHIANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
26,Maharashtra,Amol Ramsing Kolhe,SHIRUR,147000000,Maharashtra,Amol Ramsing Kolhe,SHIRUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
24,Assam,AMARSING TISSO,Diphu (ST),147000000,Assam,AMARSING TISSO,Diphu (ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
23,Maharashtra,AMAR SHARADRAO KALE,WARDHA,147000000,Maharashtra,AMAR SHARADRAO KALE,WARDHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
5,West Bengal,Abu Taher Khan,MURSHIDABAD,147000000,West Bengal,Abu Taher Khan,MURSHIDABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
